"ООО ""АРКАИМ""","п. Рыздвяный, ул. Школьная, д. 6",ремонт подвального помещения,"836 480,00","442 029,83","442 029,83",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Школьная, д. 6",ремонт внутридомовой инженерной системы теплоснабжения,"1 049 972,00","452 579,56","452 579,56",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Школьная, д. 8",ремонт фундамента,"233 900,00","133 587,42","132 587,42",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Школьная, д. 8",ремонт внутридомовой инженерной системы теплоснабжения,"0,00","0,00","0,00",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 12",ремонт внутридомовой инженерной системы электроснабжения,"416 340,00","528 116,89","528 116,89",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 14",ремонт внутридомовой инженерной системы электроснабжения,"416 340,00","506 537,05","506 537,05",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 16",ремонт внутридомовой инженерной системы электроснабжения,"439 470,00","484 688,48","484 688,48",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 2",ремонт внутридомовой инженерной системы теплоснабжения,"701 280,00","140 166,76","140 166,76",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 2",ремонт внутридомовой инженерной системы электроснабжения,"97 146,00","198 444,24","198 444,24",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 2",ремонт внутридомовой инженерной системы водоотведения,"275 086,00","36 334,69","36 334,69",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 2",ремонт фасада,"1 779 960,00","1 257 151,08","1 257 151,08",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 2",ремонт фундамента,"247 934,00","87 857,13","87 857,13",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 4",ремонт внутридомовой инженерной системы электроснабжения,"97 146,00","294 057,96","187 998,51",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 4",ремонт фундамента,"247 934,00","37 773,56","37 773,56",15.04.2019
"ООО ""АРКАИМ""","п. Рыздвяный, ул. Южная, д. 8а",ремонт внутридомовой инженерной системы электроснабжения,"300 690,00","675 645,87","369 928,92",15.04.2019
"ООО ""АРКАИМ""","с. Безопасное, ул. Строительная, д. 29",ремонт внутридомовой инженерной системы электроснабжения,"145 353,60","134 426,66","76 625,21",15.04.2019
"ООО ""АРКАИМ""","с. Безопасное, ул. Строительная, д. 41",ремонт крыши,"1 760 000,00","926 370,29","872 873,85",15.04.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 24",ремонт внутридомовой инженерной системы электроснабжения,"120 736,00","201 616,92","196 738,58",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт внутридомовой инженерной системы холодного водоснабжения,"143 262,00","18 003,08","18 003,08",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт внутридомовой инженерной системы водоотведения,"176 841,00","5 488,09","5 488,09",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт крыши,"1 050 400,00","897 685,35","897 685,35",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт подвального помещения,"499 274,00","398 915,41","398 915,41",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт внутридомовой инженерной системы теплоснабжения,"338 952,00","204 490,87","185 760,54",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт внутридомовой инженерной системы электроснабжения,"105 056,00","378 941,42","227 707,10",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Советская, д. 26",ремонт фасада,"1 519 812,00","1 156 753,01","1 156 753,01",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Ставропольская, д. 62",ремонт внутридомовой инженерной системы электроснабжения,"142 688,00","223 698,14","223 698,14",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Ставропольская, д. 66",ремонт внутридомовой инженерной системы электроснабжения,"105 056,00","188 987,35","188 987,35",08.05.2019
"ООО ""АРКАИМ""","с. Грачевка, ул. Шоссейная, д. 1А",ремонт внутридомовой инженерной системы электроснабжения,"163 072,00","397 750,28","397 750,28",08.05.2019
"ООО ""АРКАИМ""","с. Донское, пер. Степной, д. 10",ремонт крыши,"941 320,00","919 651,85","919 651,85",15.04.2019
"ООО ""АРКАИМ""","с. Донское, пер. Степной, д. 10",ремонт подвального помещения,"337 467,40","277 673,75","277 673,75",15.04.2019
"ООО ""АРКАИМ""","с. Донское, пер. Степной, д. 10",ремонт фасада,"1 163 820,00","1 224 121,97","1 224 121,97",15.04.2019
"ООО ""АРКАИМ""","с. Донское, пер. Степной, д. 6",ремонт крыши,"1 127 160,00","1 002 474,65","1 002 474,65",15.04.2019
"ООО ""АРКАИМ""","с. Птичье, ул. К.Маркса, д. 4",ремонт внутридомовой инженерной системы электроснабжения,"92 520,00","314 072,95","222 281,95",15.04.2019
"ООО ""АРКАИМ""","ст-ца. Староизобильная, ул. Молодежная, д. 2",ремонт внутридомовой инженерной системы холодного водоснабжения,"227 400,00","35 076,75","35 076,75",15.04.2019
"ООО ""АртАзимут""","г. Новоалександровск, ул. Карла Маркса, д. 188",ремонт фасада,"1 294 825,80","1 669 595,45","1 669 595,45",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Карла Маркса, д. 188",ремонт крыши,"1 220 563,68","1 144 501,99","1 144 501,99",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Ленина, д. 64",ремонт крыши,"772 598,84","690 971,36","690 971,36",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Ленина, д. 64",ремонт фасада,"866 946,00","987 333,80","987 333,80",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Элеваторная, д. 4",ремонт фасада,"1 146 606,00","1 395 121,74","1 395 121,74",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Элеваторная, д. 4",ремонт крыши,"925 161,30","1 004 314,56","1 004 314,56",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Элеваторная, д. 6",ремонт внутридомовой инженерной системы теплоснабжения,"644 044,00","72 914,41","72 914,41",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Элеваторная, д. 6",ремонт фасада,"1 182 961,80","1 179 961,58","1 179 961,58",13.04.2017
"ООО ""АртАзимут""","г. Новоалександровск, ул. Элеваторная, д. 6",ремонт крыши,"866 730,06","845 285,40","845 285,40",13.04.2017
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт внутридомовой инженерной системы холодного водоснабжения,"136 537,51","2 805,75","40 965,00",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт фасада,"612 955,00","12 595,78","612 926,38",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт фундамента,"278 043,43","5 713,59","88 444,26",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт внутридомовой инженерной системы теплоснабжения,"535 969,83","11 013,79","266 538,37",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт внутридомовой инженерной системы водоотведения,"165 469,74","34 530,68","31 783,53",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Госпитальная, д. 99",ремонт крыши,"919 113,84","18 887,12","461 640,00",17.08.2016
"ООО ""А-строй""","г. Георгиевск, ул. Октябрьская, д. 77",ремонт подвального помещения,"149 263,35","3 067,25","149 263,35",17.08.2016
"ООО ""А-строй""","г. Ставрополь, ул. Дзержинского, д. 147",ремонт внутридомовой инженерной системы электроснабжения,"231 143,50","174 556,34","4 953,08",17.08.2016
"ООО ""А Строй""","г. Лермонтов, ул. Гагарина, д. 7",ремонт крыши,"2 213 678,15","2 213 678,15","2 001 809,18",17.08.2016
"ООО ""А Строй""","г. Лермонтов, ул. Гагарина, д. 7",ремонт фасада,"851 188,28","870 164,50","844 368,33",17.08.2016
"ООО ""Атриум""","г. Пятигорск, пр-кт. 40 лет Октября, д. 27",ремонт фасада,"2 305 176,82","2 330 816,90","2 330 816,90",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. 40 лет Октября, д. 27",ремонт внутридомовой инженерной системы теплоснабжения,"1 140 262,36","511 141,67","506 890,61",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. 40 лет Октября, д. 35",ремонт внутридомовой инженерной системы теплоснабжения,"386 217,90","1 429 127,44","531 871,60",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. 40 лет Октября, д. 35",ремонт фасада,"4 993 420,32","3 465 313,29","3 465 313,29",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 146 корпус 3",ремонт внутридомовой инженерной системы электроснабжения,"48 281,58","214 418,26","214 418,26",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 146 корпус 3",ремонт фасада,"2 852 990,70","1 283 330,78","1 277 981,15",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 146 корпус 3",ремонт крыши,"2 675 957,89","1 517 004,10","1 510 680,39",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 24",ремонт крыши,"3 323 934,87","3 309 675,06","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 25а",ремонт фасада,"2 311 240,26","2 021 206,01","2 021 206,01",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 25а",ремонт внутридомовой инженерной системы теплоснабжения,"852 438,07","1 064 957,98","373 599,72",25.02.2020
"ООО ""Атриум""","г. Пятигорск, пр-кт. Калинина, д. 27, корп. 4",ремонт фасада,"1 426 584,52","1 998 312,90","1 989 982,83",25.02.2020
"ООО ""Атриум""","г. Пятигорск, рзд. Лермонтовский, д. 3",ремонт подвального помещения,"615 082,99","341 173,43","339 751,23",25.02.2020
"ООО ""Атриум""","г. Пятигорск, рзд. Лермонтовский, д. 3",ремонт фасада,"1 544 393,57","1 391 631,29","1 385 832,96",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 18",ремонт фасада,"4 280 074,56","2 619 138,85","2 608 220,83",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 18",ремонт внутридомовой инженерной системы теплоснабжения,"1 716 523,98","850 303,94","456 413,29",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 39",ремонт внутридомовой инженерной системы электроснабжения,"299 678,76","1 613 321,37","1 568 718,42",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 39",ремонт фасада,"7 190 525,26","5 362 360,60","5 340 007,33",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 39",ремонт крыши,"3 300 594,86","2 810 481,84","2 798 766,20",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. 1-я Бульварная, д. 6",ремонт внутридомовой инженерной системы электроснабжения,"149 839,38","1 033 195,34","1 028 888,41",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Адмиральского, д. 2, корп. 1",ремонт крыши,"4 529 920,24","4 513 784,16","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, ул. Адмиральского, д. 51",ремонт крыши,"1 534 890,46","1 528 886,82","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 12",ремонт подвального помещения,"77 879,71","384 726,14","384 726,14",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 12",ремонт внутридомовой инженерной системы теплоснабжения,"137 934,96","373 495,19","370 528,78",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 12",ремонт внутридомовой инженерной системы холодного водоснабжения,"73 479,52","240 349,92","27 323,67",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 12",ремонт фасада,"1 638 198,54","1 433 963,34","1 433 963,32",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 16",ремонт подвального помещения,"360 193,65","163 526,25","160 894,21",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 16",ремонт фасада,"1 615 728,15","1 399 509,85","1 399 509,85",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 16",ремонт внутридомовой инженерной системы теплоснабжения,"852 438,07","262 489,52","259 763,97",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 4",ремонт фасада,"3 210 055,92","2 118 772,02","2 118 772,02",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 4",ремонт подвального помещения,"578 580,41","685 898,07","685 898,07",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 68",ремонт внутридомовой инженерной системы электроснабжения,"299 678,76","1 393 074,93","1 393 074,93",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 78, корп. 2",ремонт внутридомовой инженерной системы электроснабжения,"665 952,80","1 858 517,56","1 850 770,23",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Московская, д. 78, корп. 2",ремонт крыши,"3 450 216,52","2 743 142,43","2 731 707,50",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Новороссийская, д. 3",ремонт подвального помещения,"739 857,22","432 292,43","429 160,83",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Новороссийская, д. 3",ремонт внутридомовой инженерной системы теплоснабжения,"1 704 845,49","446 217,42","442 503,42",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Новороссийская, д. 3",ремонт крыши,"2 674 636,00","2 014 855,46","2 006 456,43",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Новороссийская, д. 3",ремонт фасада,"2 853 383,04","1 750 954,24","1 743 655,29",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Сельская, д. 24, корп. 1",ремонт крыши,"3 119 615,04","3 102 523,50","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, ул. Сельская, д. 38а",ремонт крыши,"2 990 046,36","2 975 841,47","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, ул. Спортивная, д. 4, корп. 1",ремонт фасада,"1 522 993,20","1 222 724,01","1 217 629,44",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Транзитная, д. 45/26",ремонт фасада,"1 676 362,54","1 071 184,14","1 066 720,61",25.02.2020
"ООО ""Атриум""","г. Пятигорск, ул. Украинская, д. 61",ремонт крыши,"6 443 549,91","6 424 774,06","0,00",04.07.2022
"ООО ""Атриум""","г. Пятигорск, ул. Юлиуса Фучика, д. 21",ремонт крыши,"3 837 226,16","3 809 437,31","0,00",04.07.2022
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 3",ремонт фундамента,"249 349,28","183 998,74","180 477,58",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 4",ремонт фундамента,"249 349,28","183 637,18","180 122,94",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 6",ремонт фундамента,"249 349,28","186 836,51","183 261,12",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 7",ремонт фундамента,"249 349,28","187 467,82","187 467,82",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 9",ремонт фундамента,"249 349,28","174 368,08","174 368,08",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Братский, д. 9",ремонт внутридомовой инженерной системы водоотведения,"297 125,26","266 648,71","266 648,71",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 1",ремонт внутридомовой инженерной системы водоотведения,"267 412,73","51 926,28","46 823,57",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 1",ремонт фундамента,"199 479,42","162 060,14","158 958,88",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 10",ремонт фундамента,"265 972,56","40 536,17","40 536,17",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 10",ремонт внутридомовой инженерной системы водоотведения,"267 412,73","148 940,72","148 940,72",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 12",ремонт фундамента,"199 479,42","373 629,95","373 629,95",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 2",ремонт фундамента,"199 479,42","159 511,01","159 511,01",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 4",ремонт фундамента,"199 479,42","152 201,11","149 288,52",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 4",ремонт внутридомовой инженерной системы водоотведения,"267 412,73","10 541,57","10 541,57",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 5",ремонт фундамента,"199 479,42","150 717,72","147 833,52",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 6",ремонт фундамента,"249 349,28","176 843,87","176 843,87",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 8",ремонт фундамента,"199 479,42","405 319,37","405 319,37",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Кооперативный, д. 9",ремонт фундамента,"199 479,42","405 319,37","405 319,37",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Ленинградский, д. 21",ремонт внутридомовой инженерной системы водоотведения,"267 412,73","16 848,45","16 848,45",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Ленинградский, д. 21",ремонт фундамента,"199 479,42","179 889,77","179 889,77",09.02.2021
"ООО ""Атриум""","г. Ставрополь, проезд. Чукотский, д. 16А",ремонт внутридомовой инженерной системы электроснабжения,"582 708,70","175 178,22","171 858,98",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. 50 лет ВЛКСМ, д. 20/4",ремонт крыши,"6 679 230,81","7 494 693,97","7 494 693,97",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Артема, д. 7а",ремонт фасада,"3 045 235,67","4 572 631,39","4 572 631,39",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Биологическая, д. 2",ремонт подвального помещения,"287 421,96","1 116 773,08","49 007,00",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Биологическая, д. 2",ремонт фундамента,"299 219,13","623 871,88","244 284,04",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 29",ремонт фасада,"10 154 674,02","10 489 716,16","10 489 716,16",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 29",ремонт внутридомовой инженерной системы электроснабжения,"3 662 740,40","2 543 784,41","2 543 784,41",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 29",ремонт крыши,"5 503 981,41","4 805 331,85","4 805 331,85",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 31",ремонт фасада,"8 883 286,88","8 370 265,14","8 370 265,14",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 31",ремонт внутридомовой инженерной системы теплоснабжения,"3 205 459,62","5 161 604,79","5 161 604,79",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 31",ремонт крыши,"3 661 967,20","3 617 659,70","3 617 659,70",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 31",ремонт внутридомовой инженерной системы электроснабжения,"2 747 055,30","2 761 484,62","2 761 484,62",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 33",ремонт фасада,"8 663 096,03","7 714 249,67","7 714 249,67",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 33",ремонт крыши,"5 188 266,67","3 634 000,99","3 582 718,94",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 33",ремонт внутридомовой инженерной системы электроснабжения,"2 747 055,30","2 645 592,81","2 608 258,91",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт внутридомовой инженерной системы холодного водоснабжения,"1 763 508,38","1 303 222,33","1 303 222,33",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт внутридомовой инженерной системы теплоснабжения,"2 622 648,78","5 016 675,59","5 016 675,59",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт внутридомовой инженерной системы электроснабжения,"1 831 370,20","3 947 521,51","1 854 297,69",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт внутридомовой инженерной системы водоотведения,"2 139 301,87","1 997 639,76","1 997 639,76",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт крыши,"5 188 266,67","3 150 813,58","3 150 813,58",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 35",ремонт фасада,"6 186 533,49","6 256 224,47","6 256 224,47",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 43",ремонт крыши,"3 145 714,15","3 370 164,74","3 322 605,87",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 43",ремонт внутридомовой инженерной системы электроснабжения,"998 929,20","2 240 741,58","2 209 120,83",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 43",ремонт внутридомовой инженерной системы водоотведения,"1 069 650,94","1 016 158,56","1 016 158,56",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 43",ремонт внутридомовой инженерной системы теплоснабжения,"1 311 324,39","4 575 438,17","4 575 438,17",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Васильева, д. 43",ремонт внутридомовой инженерной системы холодного водоснабжения,"881 754,19","712 794,36","712 794,36",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 18",ремонт фасада,"1 841 639,36","1 561 649,89","1 561 649,88",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 18",ремонт внутридомовой инженерной системы электроснабжения,"266 381,12","255 286,85","255 286,85",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 21",ремонт крыши,"1 601 308,43","1 201 016,10","1 201 016,10",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 21",ремонт внутридомовой инженерной системы электроснабжения,"266 381,12","427 374,04","427 374,04",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 21",ремонт подвального помещения,"517 359,53","547 219,65","79 675,18",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 21",ремонт фасада,"1 841 639,36","1 738 666,64","1 738 666,64",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Гагарина, д. 21",ремонт фундамента,"216 102,71","577 511,32","59 574,80",20.02.2020
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 213А",ремонт внутридомовой инженерной системы электроснабжения,"366 274,04","513 103,20","503 381,04",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 223А",ремонт фундамента,"299 219,13","185 708,33","185 708,33",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 223В",ремонт фундамента,"299 219,13","677 286,99","677 286,99",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 223г",ремонт фундамента,"199 479,42","498 740,12","498 740,12",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 223г",ремонт внутридомовой инженерной системы водоотведения,"356 550,31","295 812,40","295 812,40",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Дзержинского, д. 226",ремонт фасада,"9 847 113,12","8 977 561,62","8 945 469,93",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Короленко, д. 3",ремонт внутридомовой инженерной системы водоотведения,"356 550,31","471 699,86","98 632,08",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Короленко, д. 3",ремонт внутридомовой инженерной системы холодного водоснабжения,"293 918,06","386 670,30","62 608,49",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Короленко, д. 31",ремонт внутридомовой инженерной системы водоотведения,"297 125,26","295 630,11","295 630,11",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. К.Хетагурова, д. 20а",ремонт внутридомовой инженерной системы водоотведения,"297 125,26","137 131,55","137 131,55",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. К.Хетагурова, д. 20а",ремонт фундамента,"232 725,99","171 620,30","171 620,30",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. К.Хетагурова, д. 24",ремонт внутридомовой инженерной системы холодного водоснабжения,"269 424,89","237 264,80","237 264,80",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. К.Хетагурова, д. 24",ремонт внутридомовой инженерной системы водоотведения,"326 837,79","325 633,07","325 633,07",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Ленина, д. 287/2",ремонт крыши,"1 453 166,21","1 108 310,92","1 108 310,92",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Ленина, д. 397/2",ремонт крыши,"5 029 353,17","3 141 533,84","3 141 533,84",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Лермонтова, д. 239/2",ремонт фасада,"3 200 311,76","4 297 625,52","4 297 625,52",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Лермонтова, д. 239/2",ремонт крыши,"3 390 810,01","4 227 111,40","4 227 111,40",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Ломоносова, д. 63",ремонт крыши,"4 314 087,18","3 222 950,48","3 222 950,48",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Л.Толстого, д. 20",ремонт крыши,"3 923 548,76","2 851 530,31","2 851 530,31",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 343а",ремонт фасада,"2 707 956,11","2 925 934,24","2 925 934,24",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 367/1",ремонт крыши,"2 497 629,42","2 076 268,36","2 076 268,36",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 367/20",ремонт крыши,"4 494 711,56","4 084 714,35","4 084 714,35",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 367/21",ремонт фасада,"8 616 223,98","6 889 391,23","6 889 391,23",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 367/21",ремонт крыши,"3 643 824,07","4 792 426,39","4 792 426,39",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 404",ремонт внутридомовой инженерной системы электроснабжения,"1 997 858,40","3 391 307,51","3 327 049,78",09.02.2021
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 426/2",ремонт фасада,"8 000 779,41","8 268 035,69","8 268 035,69",18.05.2022
"ООО ""Атриум""","г. Ставрополь, ул. Мира, д. 426/3",ремонт фасада,"8 000 779,41","6 061 886,31","6 061 886,31",18.05.2022
